wave,fnu,enu,aper_flux,aper_err,aper_corr,flam,elam
0.5489561815969245,0.0,0.0,0.0,inf,1.1625107473158314,0.0,0.0
0.5523979355510426,0.0,0.0,0.0,inf,1.1625107473158314,0.0,0.0
0.5558911429333769,0.0,0.0,0.0,inf,1.1625107473158314,0.0,0.0
0.5594549169975691,0.0,0.0,0.0,inf,1.1625107473158314,0.0,0.0
0.5630972775498237,0.0,0.0,0.0,inf,1.1625107473158314,0.0,0.0
0.5667997884174745,0.0,0.0,0.0,inf,1.1625107473158314,0.0,0.0
0.5705661544851715,0.0,0.0,0.0,inf,1.1625107473158314,0.0,0.0
0.5744159902984125,0.0,0.0,0.0,inf,1.1625107473158314,0.0,0.0
0.5783478744308667,0.0,0.0,0.0,inf,1.1625107473158314,0.0,0.0
0.5823523468878616,0.0,0.0,0.0,inf,1.1625107473158314,0.0,0.0
0.5864331292489348,0.0,0.0,0.0,inf,1.1625107473158314,0.0,0.0
0.5905939462268996,0.0,0.0,0.0,inf,1.1625107473158314,0.0,0.0
0.5948439200626252,0.0,0.0,0.0,inf,1.1625107473158314,0.0,0.0
0.5991909894562801,-1.6861475229775122e-13,5.677059163145669e-14,-5.1854808e-14,inf,1.1625107473158314,-1.4061075957438843e-19,4.734197869407306e-20
0.6036273563910584,-3.2418365269806604e-14,2.327465497901675e-14,-1.7434749e-14,2.328864e-14,1.160710624277122,-2.663831909542721e-20,1.912489050595242e-20
0.6081561623238572,-5.877967268756062e-14,2.971698345488809e-14,-4.8695125e-14,2.626478e-14,1.1584887599297053,-4.7582852450137384e-20,2.4056255748704744e-20
0.6127811052698808,-4.533482588435197e-15,2.5855315221778835e-14,1.652313e-14,2.4518785e-14,1.1562495315497487,-3.614720765729003e-21,2.061544144341629e-20
0.6175058723699081,-1.6384785594062265e-14,2.2351206085093357e-14,-1.2718788e-14,2.1598752e-14,1.1539935571080704,-1.2865068764515673e-20,1.754980567818924e-20
0.6223341371007464,2.866072003514026e-14,2.235713140128384e-14,1.8231847e-14,2.0124224e-14,1.1517216489915392,2.215610332284974e-20,1.7283128711422445e-20
0.6272695564514172,-1.453679811271634e-14,2.2714132851585485e-14,-1.507449e-14,2.3292732e-14,1.1494348236896252,-1.1061496129018814e-20,1.7283881269015096e-20
0.632315768068409,5.67377757835648e-16,2.350848949696282e-14,3.0042675e-15,2.1198246e-14,1.1471343113991257,4.248717113247991e-22,1.7603954376598778e-20
0.6374763873748097,1.076295373105183e-14,1.7121231841401686e-14,1.5562814e-14,1.7664308e-14,1.144821565474189,7.929700797571243e-21,1.2614218102273406e-20
0.6427550046663286,3.173870471902239e-14,1.7909937763480768e-14,1.6982455e-14,1.8330105e-14,1.14249827164301,2.3001269067087392e-20,1.2979461547645015e-20
0.6481551821880858,1.6659457833780433e-14,2.5126992475440628e-14,1.02363695e-14,2.27484e-14,1.140166356906066,1.1872888830967877e-20,1.79075448489415e-20
0.6536804511972217,8.413991334785317e-16,2.087442161976732e-14,2.1564646e-15,1.8947575e-14,1.1390721639378893,5.895553694195898e-22,1.462638462507544e-20
0.6593343090148832,-1.8916824972683087e-15,1.9172927846365623e-14,-1.4286881e-14,1.821603e-14,1.138600549047438,-1.3028380334468569e-21,1.3204763297672208e-20
0.6651244012482296,-9.637012275489156e-15,1.7753851152174094e-14,-1.0747899e-14,1.6025206e-14,1.1381196208337965,-6.5221409996690244e-21,1.2015458442044829e-20
0.6710617446141046,-2.4819265277420594e-14,1.7903928600316268e-14,-2.3972555e-14,1.6660466e-14,1.1376286219823386,-1.650127458009789e-20,1.1903561148728353e-20
0.6771429752035576,3.951825432567913e-14,1.7434173078337344e-14,3.450375e-14,1.6345811e-14,1.1371279971044024,2.5804207782865103e-20,1.1383980196299284e-20
