#id,gabe_ra,gabe_dec,m_F140W,m_F160W,z_p,z_spec,STELLARITY,in_obs_region_1,in_obs_region_2,in_obs_region_3,NRS_F110W,NRS_F140X,NRS_CLEAR,REFERENCE,WEIGHT,comment
19701,150.08586491351548,2.3823866924857264,24.442909798249694,24.28590985016493,2.428,-99.0,0.02,False,True,True,24.98155403137207,24.54463195800781,24.10626220703125,0,2000, SF z>2:
16237,150.06374629896257,2.352117661283402,25.634233978397177,25.171237093805036,2.922,-99.0,0.28,False,True,True,25.852096557617188,25.47265243530273,25.06229782104492,0,2000, SF z>2:
15845,150.05369439579434,2.3478695468193096,,,2.31,-99.0,,False,False,True,24.758813858032227,24.487354278564453,24.16782760620117,0,2000, SF z>2:
15856,150.10370033771355,2.348576551754662,25.59394697214782,25.338212180521765,2.713,-99.0,0.0,False,True,True,26.049579620361328,25.71888732910156,25.10284423828125,0,2000, SF z>2:
16228,150.05989204970817,2.351670583690876,25.08304817076654,24.76854047539019,2.883,-99.0,0.25,False,True,True,25.5507926940918,25.145002365112305,24.744298934936523,0,2000, SF z>2:
15867,150.1154448772086,2.348241008187648,24.797757662566884,24.462605742457782,2.36,-99.0,0.0,False,True,True,25.270170211791992,24.921052932739254,24.61343765258789,0,2000, SF z>2:
16226,150.0928167068299,2.3516581344478458,24.88792571037947,24.654251150876316,2.377,-99.0,0.15,False,True,True,25.52337455749512,25.08178329467773,24.674236297607425,0,2000, SF z>2:
19442,150.06518976734583,2.383309583947795,24.010727592716066,23.91928484490984,2.149,-99.0,0.0,False,True,True,24.422460556030277,24.25425338745117,24.16722297668457,0,2000, SF z>2:
15892,150.0539656533197,2.34855006090993,,,2.639,-99.0,,False,False,True,25.86527442932129,25.52090072631836,25.0488395690918,0,2000, SF z>2:
20400,150.06072824038307,2.3759723123487917,25.06190888262169,24.693583874950036,2.118,-99.0,0.2,False,True,True,25.39073371887207,25.24945640563965,25.37169647216797,0,2000, SF z>2:
15984,150.0941862812065,2.348530628500826,22.97601150154397,22.64510519965688,2.343,-99.0,0.03,False,True,True,23.210235595703125,22.975494384765625,22.785383224487305,0,2000, SF z>2:
20323,150.1070347134233,2.374905480258946,24.566109296977277,24.397865882732507,2.462,-99.0,0.11,False,True,True,24.944089889526367,24.69645881652832,24.490612030029297,0,2000, SF z>2:
15981,150.09363298311013,2.3491066416724187,24.46969086375979,24.253380290459532,2.102,-99.0,0.03,False,True,True,25.130022048950195,24.63629913330078,23.78801155090332,0,2000, SF z>2:
20320,150.10180110468605,2.376550438678569,25.567070358728994,25.37164923394322,2.011,-99.0,0.02,False,True,True,25.805036544799805,25.62112617492676,25.32232666015625,0,2000, SF z>2:
15978,150.08692355633997,2.3498163900456834,25.8146390578314,25.476218551642443,2.277,-99.0,0.48,False,True,True,25.931514739990234,25.82696533203125,25.868955612182617,0,2000, SF z>2:
15975,150.05603103401134,2.3493608580125387,,24.706415721725516,2.603,-99.0,0.74,False,False,True,25.24689292907715,24.89811515808105,24.61614799499512,1,2000, SF z>2:
19698,150.0548301187746,2.3814660645826047,,23.560339573489323,2.394,-99.0,0.15,False,False,True,24.29955673217773,23.9302921295166,23.576658248901367,0,2000, SF z>2:
16314,150.05839715795105,2.3525641913326107,,24.95529944384146,3.532,0.8518,0.05,False,False,True,24.71649932861328,24.69796371459961,24.710838317871094,0,2000, SF z>2:
16019,150.09492999853893,2.3492684882027866,25.948652704157407,24.65942766520131,2.213,-99.0,0.37,False,True,True,25.407655715942383,25.16242218017578,24.726375579833984,0,2000, SF z>2:
16029,150.09277586197462,2.349736144959744,24.685142584035223,24.51881833109704,2.102,-99.0,0.35,False,True,True,25.104820251464844,24.95269775390625,24.902341842651367,0,2000, SF z>2:
16023,150.0788659954842,2.3496833648401485,24.437405592959568,24.376533213228218,2.102,-99.0,0.86,False,True,True,25.007701873779297,24.78840446472168,24.606311798095703,0,2000, SF z>2:
15989,150.09452050769954,2.348896618366065,23.351769137974408,23.005344690009508,2.377,-99.0,0.03,False,True,True,23.786510467529297,23.38232421875,22.81343460083008,0,2000, SF z>2:
20332,150.085677286022,2.374686789587925,24.947574928960922,24.911055466598643,2.411,-99.0,0.01,False,True,True,25.30282592773437,25.10976219177246,24.969318389892575,0,2000, SF z>2:
20331,150.08645321598436,2.3714575164768212,22.505395377886416,22.197512847013478,2.603,-99.0,0.87,False,True,True,23.1956729888916,22.67140007019043,22.183103561401367,1,2000, SF z>2:
15971,150.07490971894768,2.3493110116288327,24.504037798900946,24.542316753097293,2.165,-99.0,0.41,False,True,True,25.13804817199707,24.962778091430664,24.86282157897949,0,2000, SF z>2:
15918,150.1102065085789,2.3487817971660885,25.466449542206213,25.128776864864122,2.072,-99.0,0.01,False,True,True,25.746217727661133,25.48708724975586,25.200889587402344,0,2000, SF z>2:
15938,150.10960069730714,2.34844813872037,24.240703437958153,23.987300347380575,2.942,-99.0,0.01,False,True,True,24.732393264770508,24.33022117614746,23.73272705078125,0,2000, SF z>2:
15925,150.05811729382955,2.3489745400576116,,25.877057295410054,2.411,-99.0,0.58,False,False,True,26.06295394897461,25.87125396728516,25.841554641723636,0,2000, SF z>2:
16150,150.12492476034424,2.350216373457055,23.22031117454794,23.049239130169326,2.31,-99.0,0.03,False,True,True,23.71679306030273,23.35926628112793,22.964754104614254,0,2000, SF z>2:
15912,150.0980414632865,2.348737515699072,25.173223276696152,24.805327139307078,2.603,-99.0,0.21,False,True,True,25.60655212402344,25.16377830505371,24.601726531982425,0,2000, SF z>2:
15904,150.12421721148482,2.348852314506457,24.791091171372027,24.738048402827886,2.394,-99.0,0.03,False,True,True,25.014039993286133,24.827783584594727,24.759485244750977,0,2000, SF z>2:
16391,150.09153735891513,2.3524026573258965,23.307669556308767,23.173018075889537,2.133,-99.0,0.87,False,True,True,23.69983673095703,23.466283798217773,23.211626052856445,0,2000, SF z>2:
15902,150.09949400781065,2.3479823241852786,23.714544083411567,23.53588859818094,2.922,-99.0,0.03,False,True,True,24.33160972595215,23.87762451171875,23.354915618896484,0,2000, SF z>2:
15898,150.09556237163667,2.348774801697875,25.85893271439255,25.054216530047416,2.213,-99.0,0.06,False,True,True,25.837890625,25.470420837402344,24.80731964111328,0,2000, SF z>2:
15940,150.09844691827593,2.3491490697601187,25.291540653637874,25.143618277734145,2.713,-99.0,0.58,False,True,True,25.276498794555664,25.099573135375977,24.844728469848636,0,2000, SF z>2:
20360,150.07113137141738,2.374370923367261,24.90975580615526,24.719350731438237,2.245,-99.0,0.07,False,True,True,25.324806213378903,25.14057731628418,24.963796615600582,0,2000, SF z>2:
15954,150.07301477610088,2.348548595906821,23.436523354770916,23.27561382355819,2.229,-99.0,0.0,False,True,True,23.843090057373047,23.630990982055664,23.42660140991211,0,2000, SF z>2:
15948,150.09767517418908,2.3481622908747055,23.613026278546517,23.45282012234174,2.603,-99.0,0.83,False,True,True,24.27823257446289,23.795419692993164,23.318174362182617,0,2000, SF z>2:
15941,150.12383412657,2.3488466122517506,24.422926497492398,24.399756882374415,2.585,-99.0,0.02,False,True,True,24.93105697631836,24.66007232666016,24.50203514099121,0,2000, SF z>2:
14967,150.09667946888683,2.3384841037785726,24.210997667054617,24.024071072110956,2.883,-99.0,0.03,False,True,True,24.69237327575684,24.403520584106445,24.14626121520996,0,2000, SF z>2:
14877,150.08039039902005,2.3379928724931323,25.133381848198187,24.709294417002766,2.75,-99.0,0.48,False,True,True,25.25369644165039,24.87328338623047,24.68987274169922,0,2000, SF z>2:
14869,150.0904644285236,2.3368641070566443,23.898762384539037,23.720321664510184,2.245,-99.0,0.03,False,True,True,24.23140335083008,24.088592529296875,23.965835571289062,0,2000, SF z>2:
15160,150.08201553404226,2.340628970637111,25.89450666969201,25.231378884450226,2.514,-99.0,0.69,False,True,True,25.84136009216309,25.5046329498291,25.143760681152344,0,2000, SF z>2:
15147,150.1019174138769,2.34071098368556,25.59303359659727,25.493282855728634,2.394,-99.0,0.02,False,True,True,25.983964920043945,25.827150344848636,25.783527374267575,0,2000, SF z>2:
15132,150.05844541873424,2.3406286807779937,25.741543681513548,25.189371584416325,2.902,-99.0,0.23,False,False,True,25.885263442993164,25.659513473510746,25.47097396850586,0,2000, SF z>2:
15048,150.07836414816165,2.33951569322373,24.786969843297044,24.600465638109508,2.769,-99.0,0.63,False,True,True,25.196468353271484,24.68341445922852,24.886091232299805,0,2000, SF z>2:
20064,150.10601899152536,2.3729381545739825,24.647104861683417,24.786256235617756,2.411,-99.0,0.02,False,True,True,25.0962028503418,24.891769409179688,24.777755737304688,0,2000, SF z>2:
15036,150.07197431374453,2.3396371269253873,25.419230786092946,25.2914327260209,2.087,-99.0,0.63,False,True,True,25.74283599853516,25.62201499938965,25.560131072998047,0,2000, SF z>2:
20054,150.10026837149786,2.376929276496501,23.710944505509158,23.320120408695168,2.277,-99.0,0.33,False,True,True,24.099470138549805,23.954242706298828,23.94820022583008,0,2000, SF z>2:
14592,150.06888446682154,2.3350449805353444,25.756996411524117,25.76162858537821,2.479,-99.0,0.18,False,True,True,26.21485710144043,26.00863265991211,25.879711151123047,0,2000, SF z>2:
14588,150.08046832726419,2.334588613259063,24.776208639437947,24.2183244791747,2.497,-99.0,0.42,False,True,True,25.159988403320312,24.694225311279297,24.23924446105957,0,2000, SF z>2:
14566,150.0691409858542,2.333779661676229,23.845301174248124,23.536700745221864,2.585,-99.0,0.1,False,True,True,24.41863250732422,23.94058609008789,23.502370834350582,0,2000, SF z>2:
19915,150.09827291089482,2.3785222432795474,24.57446309474476,24.337695840943532,2.229,-99.0,0.4,False,True,True,25.167490005493164,24.80245780944824,24.35989570617676,0,2000, SF z>2:
19889,150.0603303600316,2.382769560794568,,21.833086464087245,2.428,-99.0,0.43,False,False,True,22.520347595214844,22.148712158203125,21.799291610717773,0,2000, SF z>2:
19874,150.08623519390127,2.3814091385672644,23.744174639905186,23.69734448411685,2.277,-99.0,0.03,False,True,True,24.658052444458008,24.148571014404297,23.22588348388672,0,2000, SF z>2:
14614,150.06558117952534,2.3350072753400766,24.8285521325126,24.714131519392822,2.621,-99.0,0.07,False,False,True,25.303726196289062,25.105234146118164,24.99234962463379,0,2000, SF z>2:
19929,150.10680448237207,2.3797341213554475,23.919208606011686,23.754240849570788,2.445,-99.0,0.17,False,True,True,24.72603225708008,24.22022247314453,23.682247161865234,0,2000, SF z>2:
19840,150.11820260454874,2.3809151401451776,25.58111970458037,24.922327560227867,2.479,-99.0,0.83,False,True,True,25.1448917388916,25.038597106933597,25.095535278320312,0,2000, SF z>2:
14748,150.07726355296862,2.3365478449257044,25.472296368041953,25.554352283022876,2.567,-99.0,0.0,False,True,True,26.09757804870605,25.79157066345215,25.41336250305176,0,2000, SF z>2:
19853,150.0624430062725,2.379828706865891,,23.87973053304209,2.36,-99.0,0.08,False,True,True,24.618846893310547,24.33265495300293,24.07439422607422,0,2000, SF z>2:
14674,150.0703667671725,2.3355012664849637,24.229944982047183,24.045619849652347,2.676,-99.0,0.14,False,True,True,24.82456588745117,24.384695053100582,23.93320655822754,0,2000, SF z>2:
19933,150.1075707577592,2.378285834221497,25.354473871125563,25.490304420776642,2.844,-99.0,0.16,False,True,True,26.26999855041504,25.992406845092773,26.017601013183597,0,2000, SF z>2:
15563,150.04966522859772,2.345221606274816,,,2.694,-99.0,,False,False,True,25.762311935424805,25.665361404418945,25.734344482421875,0,2000, SF z>2:
20217,150.0550511605901,2.381149613314933,,23.349311822259253,2.942,-99.0,0.0,False,False,True,24.071203231811523,23.719263076782227,23.2579402923584,0,2000, SF z>2:
15521,150.09227242957533,2.3448114396695527,26.351292609117976,25.44216248015079,2.514,-99.0,0.59,False,True,True,26.22060775756836,25.935813903808597,25.66486167907715,0,2000, SF z>2:
15519,150.05628014435538,2.3444619160467064,,24.963016344782062,2.213,-99.0,0.01,False,False,True,25.496829986572266,25.313451766967773,25.151691436767575,0,2000, SF z>2:
15491,150.08706838162138,2.34465985581289,25.27233750970151,25.325850164526624,2.102,-99.0,0.6,False,True,True,25.88997840881348,25.75579261779785,25.73967742919922,0,2000, SF z>2:
15464,150.0701839018651,2.34418580391962,26.604534480268683,25.944040059769318,2.394,-99.0,0.01,False,True,True,26.142881393432617,25.94337654113769,25.753084182739254,0,2000, SF z>2:
15458,150.09357016467982,2.3435667071510347,24.147353912760096,24.063445281412335,2.165,-99.0,0.03,False,True,True,24.587793350219727,24.445411682128903,24.34287643432617,0,2000, SF z>2:
15455,150.11437589629531,2.343971186788438,24.750453225961923,24.565454239316374,2.769,-99.0,0.45,False,True,True,25.433380126953125,25.0914306640625,24.73793601989746,0,2000, SF z>2:
15576,150.09286386724926,2.345646076862585,25.722043136284878,25.175726124282697,2.245,-99.0,0.09,False,True,True,26.12260055541992,25.88440322875977,25.663982391357425,0,2000, SF z>2:
15723,150.0654807252045,2.346837902658309,26.396807169357107,25.559760499495326,2.864,-99.0,0.77,False,True,True,26.238597869873047,25.92224502563477,25.70332908630371,0,2000, SF z>2:
15714,150.09565786868905,2.346372844051207,24.441909317242505,24.114800966660532,2.294,-99.0,0.03,False,True,True,24.711462020874023,24.43751335144043,24.083635330200195,0,2000, SF z>2:
20251,150.11017411189792,2.3750016874889175,25.043559907573233,24.98003345764773,2.229,-99.0,0.06,False,True,True,25.63902473449707,25.29715156555176,24.74114990234375,0,2000, SF z>2:
15648,150.0933887237411,2.3449115571566885,22.899574739390133,22.753993422279247,2.102,-99.0,0.46,False,True,True,23.2451114654541,23.032848358154297,22.73523330688477,0,2000, SF z>2:
15645,150.11612922174407,2.345969397779866,24.871752018243008,25.145324876156987,2.603,-99.0,0.01,False,True,True,25.829879760742188,25.443449020385746,25.1845760345459,0,2000, SF z>2:
15635,150.05670117806895,2.345195998790524,,25.019207280695884,2.394,-99.0,0.09,False,False,True,25.59051513671875,25.364137649536133,25.19188499450684,0,2000, SF z>2:
15626,150.11188826065992,2.345783430514165,25.31439574822231,25.007187424954843,2.769,-99.0,0.16,False,True,True,25.91139793395996,25.53167152404785,25.134111404418945,0,2000, SF z>2:
15428,150.09322427092266,2.3436206665256365,24.796982895996152,24.744121582077447,2.026,-99.0,0.16,False,True,True,25.196678161621094,25.052370071411133,24.903507232666016,0,2000, SF z>2:
15419,150.0665699831383,2.3430160029642653,23.68739770546221,23.692644630883912,2.514,-99.0,0.03,False,True,True,24.169116973876957,23.874462127685547,23.617441177368164,0,2000, SF z>2:
15278,150.06918844239638,2.3417582137768433,24.5258321507432,24.505482731831126,2.922,-99.0,0.92,False,True,True,24.81806945800781,24.394046783447266,24.54643440246582,1,2000, SF z>2:
15267,150.09834763341655,2.341265329670029,24.37333410514225,23.892464807145,2.883,-99.0,0.01,False,True,True,24.494102478027344,24.229177474975582,23.985431671142575,0,2000, SF z>2:
15236,150.0897719217014,2.341017735023206,23.787084650496244,23.770440596451447,2.072,-99.0,0.01,False,True,True,24.19596290588379,24.040264129638672,23.912199020385746,0,2000, SF z>2:
15217,150.0775198760091,2.3413844985547216,24.966011191156777,25.033590151065873,2.922,-99.0,0.01,False,True,True,25.51060676574707,25.2639274597168,25.03396797180176,0,2000, SF z>2:
15215,150.09005173172733,2.3416848129695675,25.438823028872203,25.315070385745162,2.261,-99.0,0.01,False,True,True,25.910079956054688,25.81310272216797,25.89486312866211,0,2000, SF z>2:
15190,150.08042638274625,2.339642711563819,23.544296019472906,23.2661838523846,2.585,-99.0,0.49,False,True,True,24.24581527709961,23.665203094482425,22.693395614624023,0,2000, SF z>2:
15175,150.08639832802658,2.3403472468721116,24.351714268845956,24.053428461540406,2.343,-99.0,0.02,False,True,True,24.95377540588379,24.43705940246582,23.81260108947754,0,2000, SF z>2:
15406,150.07189355087723,2.3431001656334582,25.940089366432964,25.298051738697893,2.462,-99.0,0.0,False,True,True,26.001087188720703,25.760421752929688,25.589881896972656,0,2000, SF z>2:
20179,150.11925449979395,2.368670169224882,25.82135047948821,25.990326509300363,2.165,-99.0,0.15,False,True,True,26.38011741638184,26.248708724975582,26.217018127441406,0,2000, SF z>2:
15363,150.0642842345578,2.3421510563005694,24.227458468487775,24.186631671572915,2.087,-99.0,0.03,False,True,True,24.74420738220215,24.520557403564453,24.277122497558597,0,2000, SF z>2:
15360,150.07948155631217,2.340665918728156,22.409146501339343,22.213889568886863,2.902,-99.0,0.24,False,True,True,23.05268096923828,22.571517944335938,21.946044921875,0,2000, SF z>2:
15350,150.06481616245082,2.3415937348073497,22.491337898587155,22.395916363908718,2.087,-99.0,0.03,False,True,True,22.946796417236328,22.681379318237305,22.36352157592773,0,2000, SF z>2:
15301,150.08229518695745,2.342168403868434,25.253830178740333,25.075032925287136,2.245,-99.0,0.8,False,True,True,25.621000289916992,25.41650009155273,25.24816131591797,0,2000, SF z>2:
14442,150.05764756990834,2.333453340311102,,26.026553184158526,2.603,-99.0,0.35,False,False,True,26.71845245361328,26.315753936767575,25.71083641052246,0,2000, SF z>2:
16873,150.083085332407,2.358085734616335,24.368607673820875,24.169393804519977,2.041,-99.0,0.12,False,True,True,24.741352081298828,24.59284400939941,24.48296546936035,0,2000, SF z>2:
17652,150.1192591492996,2.366382510054225,25.339029372734053,25.465288945759752,2.102,-99.0,0.02,False,True,True,26.074960708618164,25.92060661315918,25.99055290222168,0,2000, SF z>2:
16867,150.1019726233604,2.3583256890382827,25.491118238644336,25.393157155068955,2.75,-99.0,0.25,False,True,True,25.79823875427246,25.394044876098636,24.747241973876957,0,2000, SF z>2:
17670,150.09936200075865,2.3665517179652467,25.520347235083236,25.2047117521672,2.36,-99.0,0.02,False,True,True,25.679746627807617,25.56825256347656,25.59682846069336,0,2000, SF z>2:
19516,150.06856962628333,2.384500698462459,24.23289776696331,24.13319361413542,2.621,-99.0,0.01,False,True,True,24.82722282409668,24.504302978515625,24.21859359741211,0,2000, SF z>2:
20701,150.0943878084273,2.3706533636728326,24.795030415709704,24.545505324175203,2.394,-99.0,0.02,False,True,True,24.9537410736084,24.74882125854492,24.612041473388672,0,2000, SF z>2:
19459,150.07704575161316,2.3844657096210113,24.888787794571822,24.714281722692416,2.864,-99.0,0.01,False,True,True,25.19072914123535,25.033260345458984,24.919265747070312,0,2000, SF z>2:
17689,150.0839696578824,2.3648324451059075,23.044166074148766,22.822541117260776,2.087,-99.0,0.03,False,True,True,23.33696174621582,23.0957088470459,22.78739547729492,0,2000, SF z>2:
16929,150.09495023175967,2.358319443429352,24.413567603191073,24.17405689407396,2.532,-99.0,0.03,False,True,True,24.82550430297852,24.42916679382324,24.04327774047852,0,2000, SF z>2:
